LinuxMalwareSourceCode,https://github.com/infosecguerrilla/LinuxMalwareSourceCode
abf,https://github.com/JonathanSalwan/abf
Ablation,https://github.com/paulmehta/Ablation
Agafi,https://github.com/CoreSecurity/Agafi
aleph,https://github.com/trendmicro/aleph
alpha3,https://github.com/SkyLined/alpha3
amira,https://github.com/Yelp/amira
amoco,https://github.com/bdcht/amoco
AnalysisScript,https://github.com/Ptr32Void/AnalysisScript
AnalyzePE,https://github.com/hiddenillusion/AnalyzePE
angr,https://github.com/angr/angr
anti-analysis-tricks,https://github.com/ricardojrdez/anti-analysis-tricks
arybo,https://github.com/quarkslab/arybo
AsmJit-Python,https://github.com/Falaina/AsmJit-Python
autopsy,https://github.com/sleuthkit/autopsy
avatar-python,https://github.com/eurecom-s3/avatar-python
azazel,https://github.com/chokepoint/azazel
bamfdetect,https://github.com/bwall/bamfdetect
bap,https://github.com/BinaryAnalysisPlatform/bap
bap-ida-python,https://github.com/BinaryAnalysisPlatform/bap-ida-python
bat-armor,https://github.com/artkond/bat-armor
bcc,https://github.com/iovisor/bcc
beeprint,https://github.com/panyanyany/beeprint
BetterRAT,https://github.com/Malware-Src/BetterRAT
binarly-query,https://github.com/binarlyhq/binarly-query
binaryninja-api,https://github.com/Vector35/binaryninja-api
binaryninja-plugins,https://github.com/Vector35/binaryninja-plugins
BinaryNinjaYaraPlugin,https://github.com/GitMirar/BinaryNinjaYaraPlugin
bindead,https://bitbucket.org/mihaila/bindead/wiki/Home
binglide,https://github.com/wapiflapi/binglide
BinjaDock,https://github.com/NOPDev/BinjaDock
binja-retdec,https://github.com/hugsy/binja-retdec
binmap,https://github.com/quarkslab/binmap
binwalk,https://github.com/devttys0/binwalk
binwally,https://github.com/bmaia/binwally
bitey,https://github.com/dabeaz/bitey
BizHawk,https://github.com/TASVideos/BizHawk
blackmagic,https://github.com/blacksphere/blackmagic
bokken,https://github.com/inguma/bokken
bowcaster,https://github.com/zcutlip/bowcaster
box-js,https://github.com/CapacitorSet/box-js
bro,https://github.com/bro/bro
Buggery,https://github.com/grugq/Buggery
bugjar,https://github.com/pybee/bugjar
bulk_extractor,https://github.com/simsong/bulk_extractor
CapTipper,https://github.com/omriher/CapTipper
cffi,https://github.com/cffi/cffi
cgdb,https://github.com/cgdb/cgdb
cheatengine-library,https://github.com/fenix01/cheatengine-library
chiasm-shell,https://github.com/0xbc/chiasm-shell
chipsec,https://github.com/chipsec/chipsec
chisel,https://github.com/jpillora/chisel
chopshop,https://github.com/MITRECND/chopshop
cle,https://github.com/angr/cle
client,https://github.com/keybase/client
codex-backend,https://github.com/codexgigassys/codex-backend
commix,https://github.com/commixproject/commix
concolica,https://github.com/c01db33f/concolica
construct,https://github.com/MostAwesomeDude/construct
cosa-nostra,https://github.com/joxeankoret/cosa-nostra
cryptoshark,https://github.com/frida/cryptoshark
DAMM,https://github.com/504ensicsLabs/DAMM
ddosdetector,https://github.com/timeweb/ddosdetector
DECAF,https://github.com/sycurelab/DECAF
demos,https://github.com/hasherezade/demos
deprecated-binaryninja-python,https://github.com/Vector35/deprecated-binaryninja-python
detekt,https://github.com/botherder/detekt
detux,https://github.com/detuxsandbox/detux/
deviare2,https://github.com/nektra/deviare2
dff,https://github.com/arxsys/dff
distorm,https://github.com/gdabah/distorm
dll_hijack_detect,https://github.com/adamkramer/dll_hijack_detect
DLL_Hijacker,https://github.com/winkar/DLL_Hijacker
DLLRunner,https://github.com/Neo23x0/DLLRunner
dns2proxy,https://github.com/LeonardoNve/dns2proxy
dnschan,https://github.com/rwhitcroft/dnschan
dnscrypt-proxy,https://github.com/jedisct1/dnscrypt-proxy
dnstwist,https://github.com/elceef/dnstwist
domoticz,https://github.com/domoticz/domoticz
dpark,https://github.com/douban/dpark
drakvuf,https://github.com/tklengyel/drakvuf
dress,https://github.com/docileninja/dress
drmemory,https://github.com/DynamoRIO/drmemory
DynamicDNS,https://github.com/intezer/DynamicDNS
dynamorio,https://github.com/DynamoRIO/dynamorio
EhTrace,https://github.com/K2/EhTrace
equip,https://github.com/neuroo/equip
etherannotate_ida,https://github.com/jeads-sec/etherannotate_ida
etherannotate_xen,https://github.com/inositle/etherannotate_xen
evolve,https://github.com/JamesHabben/evolve
EVTXtract,https://github.com/williballenthin/EVTXtract
exploiting,https://github.com/newlog/exploiting
fancybear,https://github.com/rickey-g/fancybear
fcd,https://github.com/zneak/fcd
fibratus,https://github.com/rabbitstack/fibratus
FileLookup,https://github.com/hiddenillusion/FileLookup
firebug,https://github.com/firebug/firebug
firmadyne,https://github.com/firmadyne/firmadyne
firmwalker,https://github.com/craigz28/firmwalker
flare-dbg,https://github.com/fireeye/flare-dbg
flare-fakenet-ng,https://github.com/fireeye/flare-fakenet-ng
flare-floss,https://github.com/fireeye/flare-floss
flare-qdb,https://github.com/fireeye/flare-qdb
flare-wmi,https://github.com/fireeye/flare-wmi
FLEX,https://github.com/Flipboard/FLEX
FLIRTDB,https://github.com/Maktm/FLIRTDB
FRAPL,https://github.com/FriedAppleTeam/FRAPL
frida-extract,https://github.com/OALabs/frida-extract
frida-python,https://github.com/frida/frida-python
fsf,https://github.com/EmersonElectricCo/fsf
gdb-dashboard,https://github.com/cyrus-and/gdb-dashboard
gef,https://github.com/hugsy/gef
Generate-Macro,https://github.com/enigma0x3/Generate-Macro
GLSL-Debugger,https://github.com/GLSL-Debugger/GLSL-Debugger
godebug,https://github.com/mailgun/godebug
go-spew,https://github.com/davecgh/go-spew
graphgrabber,https://github.com/tmr232/graphgrabber
grumpy,https://github.com/google/grumpy
hackers-grep,https://github.com/codypierce/hackers-grep
HackSysTeam-PSKernelPwn,https://github.com/FuzzySecurity/HackSysTeam-PSKernelPwn
haka,https://github.com/haka-security/haka
Hale,https://github.com/pjlantz/Hale
hashdeep,https://github.com/jessek/hashdeep
hping,https://github.com/antirez/hping
